CODREG;CODDEP;CODARR;CODCAN;COM;PMUN;PCAP;PTOT
32;02;01;04;Coupru;152;4;156
32;02;02;18;Courbes;32;0;32
32;02;01;04;Courboin;301;12;313
32;02;04;05;Courcelles-sur-Vesle;346;4;350
32;02;01;21;Courchamps;84;2;86
32;02;04;17;Courmelles;1863;30;1893
32;02;01;05;Courmont;120;1;121
32;02;01;04;Courtemont-Varennes;339;6;345
32;02;02;06;Courtrizy-et-Fussigny;71;0;71
32;02;04;05;Couvrelles;186;6;192
32;02;02;11;Couvron-et-Aumencourt;941;9;950
32;02;04;21;Coyolles;362;10;372
32;02;04;21;Cramaille;145;8;153
32;02;02;06;Craonne;83;1;84
32;02;02;06;Craonnelle;115;3;118
32;02;02;20;Crécy-au-Mont;330;3;333
32;02;02;11;Crécy-sur-Serre;1502;16;1518
32;02;02;09;Crépy;1816;31;1847
32;02;01;04;Crézancy;1244;85;1329
32;02;03;01;Croix-Fonsomme;218;3;221
32;02;01;21;La Croix-sur-Ourcq;96;3;99
32;02;01;04;Crouttes-sur-Marne;641;11;652
32;02;04;16;Crouy;2923;47;2970
32;02;05;07;Crupilly;63;3;66
32;02;04;16;Cuffies;1805;35;1840
32;02;03;12;Cugny;611;4;615
32;02;02;11;Cuirieux;156;3;159
32;02;04;21;Cuiry-Housse;100;0;100
32;02;02;06;Cuiry-lès-Chaudardes;73;4;77
32;02;05;19;Cuiry-lès-Iviers;27;1;28
32;02;02;06;Cuissy-et-Geny;71;2;73
32;02;04;16;Cuisy-en-Almont;358;3;361
32;02;04;20;Cutry;129;5;134
32;02;04;05;Cys-la-Commune;153;2;155
32;02;05;19;Dagny-Lambercy;129;3;132
32;02;03;12;Dallon;437;13;450
32;02;04;21;Dammard;370;13;383
32;02;04;21;Dampleux;392;15;407
32;02;02;18;Danizy;650;11;661
32;02;02;11;Dercy;391;9;400
32;02;02;18;Deuillet;211;3;214
32;02;04;05;Dhuizel;112;0;112
32;02;05;19;Dizy-le-Gros;730;16;746
32;02;05;19;Dohis;99;2;101
32;02;05;19;Dolignon;46;2;48
32;02;04;20;Dommiers;292;10;302
32;02;01;04;Domptin;647;13;660
32;02;05;07;Dorengt;155;6;161
32;02;03;13;Douchy;164;3;167
32;02;01;05;Dravegny;130;2;132
32;02;04;21;Droizy;78;2;80
32;02;03;12;Dury;207;0;207
32;02;02;06;Ebouleau;195;6;201
32;02;05;08;Effry;319;6;325
32;02;05;19;Englancourt;117;5;122
32;02;04;20;Epagny;342;7;349
32;02;05;08;Eparcy;28;5;33
32;02;01;02;Epaux-Bézu;553;25;578
32;02;01;02;Epieds;409;12;421
32;02;01;04;L'Epine-aux-Bois;256;11;267
32;02;02;10;Eppes;427;8;435
32;02;02;11;Erlon;287;8;295
32;02;05;19;Erloy;102;1;103
32;02;05;07;Esquéhéries;867;11;878
32;02;03;12;Essigny-le-Grand;1048;27;1075
32;02;03;14;Essigny-le-Petit;347;8;355
32;02;01;04;Essises;411;11;422
32;02;01;04;Essômes-sur-Marne;2745;73;2818
32;02;03;01;Estrées;410;8;418
32;02;01;02;Etampes-sur-Marne;1305;28;1333
32;02;03;01;Etaves-et-Bocquiaux;553;10;563
32;02;02;10;Etouvelles;207;8;215
32;02;05;19;Etréaupont;853;7;860
32;02;03;13;Etreillers;1197;21;1218
32;02;01;02;Etrépilly;121;2;123
32;02;05;07;Etreux;1420;9;1429
32;02;02;06;Evergnicourt;546;6;552
32;02;04;21;Faverolles;321;12;333
32;02;03;13;Fayet;680;16;696
32;02;02;18;La Fère;2838;135;2973
32;02;01;05;Fère-en-Tardenois;3001;55;3056
32;02;03;12;La Ferté-Chevresis;510;9;519
32;02;04;21;La Ferté-Milon;2060;159;2219
32;02;05;07;Fesmy-le-Sart;476;8;484
32;02;02;10;Festieux;671;5;676
32;02;03;14;Fieulaine;248;7;255
32;02;04;05;Filain;120;2;122
32;02;05;19;La Flamengrie;1100;10;1110
32;02;05;07;Flavigny-le-Grand-et-Beaurain;444;5;449
32;02;03;12;Flavy-le-Martel;1669;34;1703
32;02;04;21;Fleury;128;5;133
32;02;03;13;Fluquières;218;4;222
32;02;02;20;Folembray;1381;18;1399
32;02;03;14;Fonsomme;490;8;498
32;02;03;12;Fontaine-lès-Clercs;237;4;241
32;02;05;19;Fontaine-lès-Vervins;901;189;1090
32;02;03;14;Fontaine-Notre-Dame;386;3;389
32;02;03;01;Fontaine-Uterte;134;3;137
32;02;05;19;Fontenelle;281;3;284
32;02;04;20;Fontenoy;470;8;478
32;02;03;13;Foreste;163;1;164
32;02;01;02;Fossoy;513;6;519
32;02;02;18;Fourdrain;425;9;434
32;02;03;13;Francilly-Selency;530;7;537
32;02;05;11;Franqueville;110;3;113
32;02;01;05;Fresnes-en-Tardenois;265;4;269
32;02;02;20;Fresnes-sous-Coucy;164;0;164
32;02;03;01;Fresnoy-le-Grand;2958;70;3028
32;02;02;18;Fressancourt;183;8;191
32;02;02;03;Frières-FaillouÃ«l;983;15;998
32;02;05;19;Froidestrées;168;4;172
32;02;02;11;Froidmont-Cohartille;252;10;262
32;02;01;21;Gandelu;690;9;699
32;02;03;15;Gauchy;5235;74;5309
32;02;05;19;Gercy;268;1;269
32;02;05;19;Gergny;134;2;136
32;02;03;13;Germaine;81;0;81
32;02;03;12;Gibercourt;41;1;42
32;02;02;06;Gizy;664;12;676
32;02;01;02;Gland;444;6;450
32;02;02;06;Goudelancourt-lès-Berrieux;56;0;56
32;02;02;06;Goudelancourt-lès-Pierrepont;136;2;138
32;02;01;05;Goussancourt;113;6;119
32;02;03;01;Gouy;560;10;570
32;02;02;11;Grandlup-et-Fay;287;10;297
32;02;05;19;Grandrieux;80;2;82
32;02;03;13;Gricourt;953;26;979
32;02;01;02;Grisolles;240;2;242
32;02;05;19;Gronard;71;2;73
32;02;05;07;Grougis;333;3;336
32;02;03;15;Grugies;1301;20;1321
32;02;02;06;Villeneuve-sur-Aisne;2751;39;2790
32;02;05;07;Guise;4645;78;4723
32;02;02;03;Guivry;238;12;250
32;02;02;20;Guny;390;3;393
32;02;02;06;Guyencourt;258;5;263
32;02;05;07;Hannapes;324;7;331
32;02;03;12;Happencourt;130;4;134
32;02;04;21;Haramont;574;7;581
32;02;05;19;Harcigny;242;2;244
32;02;03;01;Hargicourt;610;5;615
32;02;03;15;Harly;1578;35;1613
32;02;04;21;Hartennes-et-Taux;347;10;357
32;02;05;19;Hary;197;5;202
32;02;03;01;Lehaucourt;861;9;870
32;02;01;21;Hautevesnes;159;3;162
32;02;05;07;Hauteville;174;5;179
32;02;05;19;Haution;135;8;143
32;02;05;08;La Hérie;129;5;134
32;02;05;11;Le Hérie-la-Viéville;209;123;332
32;02;03;12;Hinacourt;24;1;25
32;02;05;08;Hirson;8710;187;8897
32;02;03;13;Holnon;1367;39;1406
32;02;03;15;Homblières;1452;46;1498
32;02;05;19;Houry;56;2;58
32;02;05;11;Housset;160;3;163
32;02;05;07;Iron;225;2;227
32;02;03;12;Itancourt;1015;35;1050
32;02;05;08;Iviers;225;6;231
32;02;01;04;Jaulgonne;659;16;675
32;02;03;13;Jeancourt;264;2;266
32;02;05;08;Jeantes;206;0;206
32;02;03;01;Joncourt;311;6;317
32;02;04;05;Jouaignes;141;5;146
32;02;02;20;Jumencourt;141;6;147
32;02;02;06;Jumigny;64;1;65
32;02;03;12;Jussy;1252;20;1272
32;02;04;16;Juvigny;284;4;288
32;02;02;06;Juvincourt-et-Damary;607;5;612
32;02;04;05;Laffaux;148;4;152
32;02;05;19;Laigny;194;2;196
32;02;03;13;Lanchy;37;2;39
32;02;05;11;Landifay-et-Bertaignemont;260;7;267
32;02;05;19;Landouzy-la-Cour;190;0;190
32;02;05;08;Landouzy-la-Ville;535;5;540
32;02;02;20;Landricourt;132;5;137
32;02;02;09;Laniscourt;199;9;208
32;02;02;97;Laon;24304;666;24970
32;02;02;06;Lappion;268;4;272
32;02;04;21;Largny-sur-Automne;244;10;254
32;02;01;21;Latilly;203;4;207
32;02;04;21;Launoy;100;1;101
32;02;02;10;Laval-en-Laonnois;244;4;248
32;02;05;07;Lavaqueresse;201;5;206
32;02;04;20;Laversine;160;4;164
32;02;05;11;Lemé;420;10;430
32;02;03;01;Lempire;116;0;116
32;02;05;19;Lerzy;223;4;227
32;02;05;07;Leschelle;269;9;278
32;02;03;14;Lesdins;829;11;840
32;02;04;05;Lesges;106;1;107
32;02;05;07;Lesquielles-Saint-Germain;805;10;815
32;02;02;20;Leuilly-sous-Coucy;422;8;430
32;02;04;16;Leury;104;0;104
32;02;05;08;Leuze;172;3;175
32;02;03;01;Levergies;540;10;550
32;02;04;05;Lhuys;138;1;139
32;02;01;21;Licy-Clignon;74;2;76
32;02;02;10;Lierval;122;1;123
32;02;02;06;Liesse-Notre-Dame;1281;119;1400
32;02;02;18;Liez;383;9;392
32;02;04;05;Limé;189;5;194
32;02;05;19;Lislet;221;8;229
32;02;05;08;Logny-lès-Aubenton;79;0;79
32;02;04;21;Longpont;249;9;258
32;02;04;05;Les Septvallons;1177;20;1197
32;02;02;06;Lor;138;0;138
32;02;04;21;Louâtre;188;3;191
32;02;01;05;Loupeigne;90;1;91
32;02;01;04;Lucy-le-Bocage;203;6;209
32;02;05;11;Lugny;121;0;121
32;02;05;19;Luzoir;282;6;288
32;02;03;12;Ly-Fontaine;118;1;119
32;02;04;21;Maast-et-Violaine;147;5;152
32;02;02;06;Mâchecourt;121;4;125
32;02;04;21;Macogny;66;3;69
32;02;05;07;Macquigny;366;4;370
32;02;03;01;Magny-la-Fosse;124;1;125
32;02;03;13;Maissemy;236;10;246
32;02;02;06;Maizy;404;8;412
32;02;02;06;La Malmaison;404;3;407
32;02;05;07;Malzy;204;1;205
32;02;02;20;Manicamp;299;4;303
32;02;02;06;Marchais;404;10;414
32;02;01;04;Dhuys et Morin-en-Brie;820;17;837
32;02;03;14;Marcy;161;8;169
32;02;02;11;Marcy-sous-Marle;201;1;202
32;02;02;03;Marest-Dampcourt;383;6;389
32;02;01;05;Mareuil-en-Dôle;231;2;233
32;02;05;11;Marfontaine;89;2;91
32;02;04;05;Margival;365;2;367
32;02;01;04;Marigny-en-Orxois;513;7;520
32;02;04;21;Marizy-Sainte-Geneviève;133;0;133
32;02;04;21;Marizy-Saint-Mard;51;1;52
32;02;02;11;Marle;2235;29;2264
32;02;05;07;Marly-Gomont;485;13;498
32;02;05;08;Martigny;435;12;447
32;02;02;10;Martigny-Courpierre;135;2;137
32;02;02;06;Mauregny-en-Haye;409;7;416
32;02;02;18;Mayot;215;1;216
32;02;02;18;Mennessis;392;4;396
32;02;05;07;Mennevret;669;14;683
32;02;04;17;Mercin-et-Vaux;964;21;985
32;02;02;09;Merlieux-et-Fouquerolles;261;8;269
32;02;02;11;Mesbrecourt-Richecourt;312;3;315
32;02;03;15;Mesnil-Saint-Laurent;473;16;489
32;02;02;06;Meurival;54;1;55
32;02;03;12;Mézières-sur-Oise;513;10;523
32;02;01;04;Mézy-Moulins;527;3;530
32;02;04;17;Missy-aux-Bois;94;4;98
32;02;02;06;Missy-lès-Pierrepont;107;1;108
32;02;04;05;Missy-sur-Aisne;627;9;636
32;02;05;07;Molain;156;2;158
32;02;02;09;Molinchart;342;7;349
32;02;04;05;Monampteuil;126;3;129
32;02;05;11;Monceau-le-Neuf-et-Faucouzy;324;9;333
32;02;02;18;Monceau-lès-Leups;454;8;462
32;02;02;11;Monceau-le-Waast;224;6;230
32;02;05;07;Monceau-sur-Oise;127;2;129
32;02;05;08;Mondrepuis;1046;15;1061
32;02;04;21;Monnes;100;1;101
32;02;02;09;Mons-en-Laonnois;1154;29;1183
32;02;02;06;Montaigu;763;13;776
32;02;02;09;Montbavin;43;2;45
32;02;03;01;Montbrehain;810;19;829
32;02;02;10;Montchâlons;93;2;95
32;02;05;19;Montcornet;1324;9;1333
32;02;03;12;Mont-d'Origny;831;2;833
32;02;03;12;Montescourt-Lizerolles;1616;28;1644
32;02;01;04;Montfaucon;206;5;211
32;02;04;21;Montgobert;195;6;201
32;02;04;21;Montgru-Saint-Hilaire;31;1;32
32;02;02;10;Monthenault;151;6;157
32;02;01;21;Monthiers;156;0;156
32;02;01;04;Monthurel;151;2;153
32;02;03;01;Montigny-en-Arrouaise;295;4;299
32;02;01;21;Montigny-l'Allier;270;5;275
32;02;02;11;Montigny-le-Franc;138;2;140
32;02;04;20;Montigny-Lengrain;704;15;719
32;02;01;04;Montigny-lès-Condé;55;6;61
32;02;02;11;Montigny-sous-Marle;67;1;68
32;02;02;11;Montigny-sur-Crécy;299;5;304
32;02;01;04;Montlevon;303;3;306
32;02;05;19;Montloué;186;4;190
32;02;04;05;Mont-Notre-Dame;741;7;748
32;02;01;04;Montreuil-aux-Lions;1364;14;1378
32;02;05;08;Mont-Saint-Jean;74;2;76
32;02;04;05;Mont-Saint-Martin;72;1;73
32;02;01;02;Mont-Saint-Père;694;15;709
32;02;03;14;Morcourt;577;13;590
32;02;05;19;Morgny-en-Thiérache;99;3;102
32;02;04;20;Morsain;458;9;467
32;02;04;20;Mortefontaine;228;5;233
32;02;02;11;Mortiers;178;1;179
32;02;02;06;Moulins;78;1;79
32;02;02;06;Moussy-Verneuil;118;1;119
32;02;03;12;MoÃ¿-de-l'Aisne;986;18;1004
32;02;04;21;Muret-et-Crouttes;111;8;119
32;02;02;06;Muscourt;48;1;49
32;02;05;19;Nampcelles-la-Cour;113;5;118
32;02;04;21;Nampteuil-sous-Muret;103;1;104
32;02;04;05;Nanteuil-la-Fosse;202;1;203
32;02;01;05;Nanteuil-Notre-Dame;70;0;70
32;02;03;01;Nauroy;702;8;710
32;02;01;02;Nesles-la-Montagne;1227;36;1263
32;02;02;06;Neufchâtel-sur-Aisne;421;6;427
32;02;02;03;Neuflieux;82;2;84
32;02;01;21;Neuilly-Saint-Front;2066;34;2100
32;02;05;08;Neuve-Maison;616;14;630
32;02;02;11;La Neuville-Bosmont;187;2;189
32;02;02;03;La Neuville-en-Beine;193;4;197
32;02;05;11;La Neuville-Housset;66;1;67
32;02;05;07;La Neuville-lès-Dorengt;377;7;384
32;02;03;15;Neuville-Saint-Amand;846;25;871
32;02;02;06;Neuville-sur-Ailette;115;3;118
32;02;04;05;Neuville-sur-Margival;115;0;115
32;02;03;12;Neuvillette;187;9;196
32;02;02;06;Nizy-le-Comte;244;4;248
32;02;01;04;Nogentel;1071;22;1093
32;02;01;04;Nogent-l'Artaud;2108;46;2154
32;02;05;19;Noircourt;81;1;82
32;02;04;21;Noroy-sur-Ourcq;127;0;127
32;02;05;07;Le Nouvion-en-Thiérache;2557;28;2585
32;02;02;11;Nouvion-et-Catillon;462;4;466
32;02;02;11;Nouvion-le-Comte;246;4;250
32;02;02;10;Nouvion-le-Vineux;153;4;157
32;02;04;20;Nouvron-Vingré;212;2;214
32;02;05;07;Noyales;164;3;167
32;02;04;17;Noyant-et-Aconin;495;5;500
32;02;02;06;Œuilly;291;3;294
32;02;02;03;Ognes;1104;23;1127
32;02;05;08;Ohis;279;8;287
32;02;04;21;Oigny-en-Valois;162;4;166
32;02;05;07;Oisy;471;3;474
32;02;03;12;Ollezy;177;0;177
32;02;03;14;Omissy;717;75;792
32;02;02;06;Orainville;502;9;511
32;02;02;10;Orgeval;60;1;61
32;02;05;08;Origny-en-Thiérache;1432;28;1460
32;02;03;12;Origny-Sainte-Benoite;1670;14;1684
32;02;04;16;Osly-Courtil;330;8;338
32;02;04;05;Ostel;90;1;91
32;02;02;06;Oulches-la-Vallée-Foulon;86;1;87
32;02;04;21;Oulchy-la-Ville;125;9;134
32;02;04;21;Oulchy-le-Château;816;10;826
32;02;04;05;Paars;323;1;324
32;02;02;06;Paissy;76;2;78
32;02;02;06;Pancy-Courtecon;54;2;56
32;02;05;19;Papleux;121;6;127
32;02;04;21;Parcy-et-Tigny;259;7;266
32;02;05;19;Parfondeval;139;6;145
32;02;02;10;Parfondru;355;7;362
32;02;02;06;Pargnan;68;2;70
32;02;04;05;Pargny-Filain;261;0;261
32;02;01;04;Pargny-la-Dhuys;169;4;173
32;02;02;11;Pargny-les-Bois;135;1;136
32;02;03;12;Parpeville;192;4;196
32;02;04;16;Pasly;1064;21;1085
32;02;04;21;Passy-en-Valois;132;6;138
32;02;01;04;Passy-sur-Marne;133;0;133
32;02;01;04;Pavant;763;15;778
32;02;04;20;Pernant;669;18;687
32;02;02;03;Pierremande;255;3;258
32;02;02;11;Pierrepont;347;5;352
32;02;02;06;Pignicourt;197;2;199
32;02;02;09;Pinon;1698;27;1725
32;02;03;12;Pithon;84;1;85
32;02;03;12;Pleine-Selve;192;5;197
32;02;04;21;Le Plessier-Huleu;70;3;73
32;02;04;17;Ploisy;78;3;81
32;02;05;19;Plomion;473;2;475
32;02;02;06;Ployart-et-Vaurseine;20;0;20
32;02;04;16;Pommiers;736;11;747
32;02;04;05;Pont-Arcy;127;1;128
32;02;02;06;Pontavert;605;11;616
32;02;03;13;Pontru;265;7;272
32;02;03;13;Pontruet;360;5;365
32;02;02;20;Pont-Saint-Mard;211;3;214
32;02;02;11;Pouilly-sur-Serre;508;4;512
32;02;03;01;Prémont;694;12;706
32;02;02;09;Prémontré;658;0;658
32;02;04;05;Presles-et-Boves;347;9;356
32;02;02;10;Presles-et-Thierny;379;15;394
32;02;01;21;Priez;54;0;54
32;02;05;19;Prisces;97;3;100
32;02;05;07;Proisy;275;66;341
32;02;05;07;Proix;142;2;144
32;02;02;06;Prouvais;334;7;341
32;02;02;06;Proviseux-et-Plesnoy;123;3;126
32;02;04;21;Puiseux-en-Retz;217;6;223
32;02;05;11;Puisieux-et-Clanlieu;311;12;323
32;02;02;20;Quierzy;411;5;416
32;02;02;20;Quincy-Basse;57;1;58
32;02;04;05;Quincy-sous-le-Mont;60;0;60
32;02;05;19;Raillimont;82;4;86
32;02;03;01;Ramicourt;146;5;151
32;02;03;12;Regny;199;5;204
32;02;03;14;Remaucourt;293;10;303
32;02;02;11;Remies;237;1;238
32;02;03;12;Remigny;346;7;353
32;02;03;12;Renansart;157;4;161
32;02;05;19;Renneval;111;4;115
32;02;05;19;Résigny;173;3;176
32;02;04;20;Ressons-le-Long;769;8;777
32;02;04;21;Retheuil;346;13;359
32;02;01;04;Reuilly-Sauvigny;192;9;201
32;02;05;07;Ribeauville;60;0;60
32;02;03;12;Ribemont;1937;38;1975
32;02;01;02;Rocourt-Saint-Martin;307;4;311
32;02;05;19;Rocquigny;357;6;363
32;02;02;18;Rogécourt;106;1;107
32;02;05;11;Rogny;104;1;105
32;02;01;04;Romeny-sur-Marne;500;13;513
32;02;05;07;Romery;82;1;83
32;02;01;05;Ronchères;135;0;135
32;02;02;06;Roucy;394;10;404
32;02;05;11;Rougeries;250;4;254
32;02;03;13;Roupy;236;8;244
32;02;03;14;Rouvroy;504;13;517
32;02;05;19;Rouvroy-sur-Serre;38;2;40
32;02;02;09;Royaucourt-et-Chailvet;254;3;257
32;02;01;21;Rozet-Saint-Albin;322;9;331
32;02;04;21;Rozières-sur-Crise;221;5;226
32;02;01;04;Rozoy-Bellevalle;123;3;126
32;02;04;21;Grand-Rozoy;300;5;305
32;02;05;19;Rozoy-sur-Serre;1002;17;1019
32;02;04;20;Saconin-et-Breuil;203;6;209
32;02;05;11;Sains-Richaumont;1057;21;1078
32;02;05;19;Saint-Algis;151;0;151
32;02;02;20;Saint-Aubin;287;5;292
32;02;04;20;Saint-Bandry;261;4;265
32;02;04;20;Saint-Christophe-Ã -Berry;444;7;451
32;02;05;08;Saint-Clément;48;0;48
32;02;02;06;Sainte-Croix;133;1;134
32;02;02;06;Saint-Erme-Outre-et-Ramecourt;1716;40;1756
32;02;01;04;Saint-Eugène;240;3;243
32;02;05;19;Sainte-Geneviève;68;0;68
32;02;01;21;Saint-Gengoulph;150;4;154
32;02;02;18;Saint-Gobain;2294;37;2331
32;02;05;11;Saint-Gobert;279;5;284
32;02;04;05;Saint-Mard;114;3;117
32;02;05;07;Saint-Martin-Rivière;110;3;113
32;02;05;08;Saint-Michel;3314;57;3371
32;02;02;18;Saint-Nicolas-aux-Bois;120;1;121
32;02;02;20;Saint-Paul-aux-Bois;373;4;377
32;02;04;20;Saint-Pierre-Aigle;333;9;342
32;02;05;11;Saint-Pierre-lès-Franqueville;48;4;52
32;02;02;11;Saint-Pierremont;41;1;42
32;02;02;06;Sainte-Preuve;80;1;81
32;02;03;98;Saint-Quentin;53570;1281;54851
32;02;04;21;Saint-Rémy-Blanzy;221;3;224
32;02;03;12;Saint-Simon;641;10;651
32;02;04;05;Saint-Thibaut;81;0;81
32;02;02;06;Saint-Thomas;76;3;79
32;02;02;10;Samoussy;384;5;389
32;02;04;05;Sancy-les-Cheminots;101;2;103
32;02;01;05;Saponay;280;3;283
32;02;01;04;Saulchery;708;8;716
32;02;03;13;Savy;602;22;624
32;02;03;01;Seboncourt;1083;13;1096
32;02;02;20;Selens;247;4;251
32;02;02;06;La Selve;210;6;216
32;02;04;17;Septmonts;566;11;577
32;02;02;20;Septvaux;181;0;181
32;02;03;01;Sequehart;215;8;223
32;02;03;01;Serain;407;8;415
32;02;03;12;Seraucourt-le-Grand;742;18;760
32;02;04;17;Serches;293;7;300
32;02;01;05;Sergy;142;3;145
32;02;01;05;Seringes-et-Nesles;270;4;274
32;02;04;17;Sermoise;358;2;360
32;02;04;05;Serval;45;3;48
32;02;02;18;Servais;290;5;295
32;02;03;12;Séry-lès-Mézières;590;13;603
32;02;04;21;Silly-la-Poterie;121;3;124
32;02;02;03;Sinceny;2028;41;2069
32;02;02;06;Sissonne;2034;74;2108
32;02;03;12;Sissy;476;2;478
32;02;04;99;Soissons;28712;651;29363
32;02;05;19;Soize;98;1;99
32;02;01;21;Sommelans;61;1;62
32;02;05;19;Sommeron;139;6;145
32;02;03;12;Sommette-Eaucourt;181;3;184
32;02;02;11;Sons-et-Ronchères;221;3;224
32;02;05;19;Sorbais;264;4;268
32;02;04;21;Soucy;81;1;82
32;02;04;05;Soupir;267;6;273
32;02;05;11;Le Sourd;171;2;173
32;02;03;12;Surfontaine;104;0;104
32;02;04;21;Taillefontaine;274;6;280
32;02;04;05;Tannières;17;0;17
32;02;04;20;Tartiers;167;5;172
32;02;02;11;Tavaux-et-Pontséricourt;552;12;564
32;02;02;18;Tergnier;13588;200;13788
32;02;04;05;Terny-Sorny;335;7;342
32;02;05;19;Thenailles;221;6;227
32;02;03;12;Thenelles;539;5;544
32;02;02;11;Thiernu;114;0;114
32;02;05;19;Le Thuel;158;1;159
32;02;01;21;Torcy-en-Valois;72;2;74
32;02;02;11;Toulis-et-Attencourt;121;1;122
32;02;02;18;Travecy;658;8;666
32;02;03;13;Trefcon;83;0;83
32;02;01;04;Trélou-sur-Marne;939;24;963
32;02;04;21;TroÃ«snes;219;7;226
32;02;02;20;Trosly-Loire;583;8;591
32;02;02;06;Trucy;144;2;146
32;02;03;12;Tugny-et-Pont;281;5;286
32;02;05;07;Tupigny;328;4;332
32;02;02;03;Ugny-le-Gay;185;3;188
32;02;02;09;Urcel;589;10;599
32;02;03;12;Urvillers;684;12;696
32;02;05;07;Vadencourt;529;8;537
32;02;04;05;Vailly-sur-Aisne;2012;37;2049
32;02;05;11;La Vallée-au-Blé;370;3;373
32;02;05;07;La Vallée-Mulâtre;142;3;145
32;02;02;06;Variscourt;211;4;215
32;02;04;20;Vassens;139;5;144
32;02;04;05;Vasseny;219;4;223
32;02;02;06;Vassogne;88;3;91
32;02;02;09;Vaucelles-et-Beffecourt;246;10;256
32;02;04;05;Vaudesson;235;6;241
32;02;04;16;Vauxrezis;322;3;325
32;02;02;09;Vauxaillon;542;6;548
32;02;05;07;Vaux-Andigny;898;14;912
32;02;04;17;Vauxbuin;788;20;808
32;02;03;13;Vaux-en-Vermandois;160;1;161
32;02;04;05;Vauxtin;39;0;39
32;02;03;13;Vendelles;118;1;119
32;02;03;12;Vendeuil;936;17;953
32;02;03;01;Vendhuile;558;12;570
32;02;01;04;Vendières;142;7;149
32;02;02;06;Vendresse-Beaulne;97;1;98
32;02;05;07;Vénérolles;219;3;222
32;02;04;16;Venizel;1378;17;1395
32;02;01;02;Verdilly;453;16;469
32;02;03;13;Le Verguier;220;2;222
32;02;05;07;Grand-Verly;138;0;138
32;02;05;07;Petit-Verly;138;0;138
32;02;03;13;Vermand;1100;30;1130
32;02;02;20;Verneuil-sous-Coucy;127;2;129
32;02;02;11;Verneuil-sur-Serre;258;2;260
32;02;02;18;Versigny;460;7;467
32;02;05;19;Vervins;2587;96;2683
32;02;02;11;Vesles-et-Caumont;238;3;241
32;02;02;10;Veslud;259;6;265
32;02;01;04;Veuilly-la-Poterie;157;7;164
32;02;04;20;Vézaponin;119;1;120
32;02;01;05;Vézilly;188;4;192
32;02;04;20;Vic-sur-Aisne;1618;18;1636
32;02;01;21;Vichel-Nanteuil;83;0;83
32;02;04;05;Viel-Arcy;172;1;173
32;02;01;04;Viels-Maisons;1221;19;1240
32;02;04;21;Vierzy;407;9;416
32;02;01;04;Viffort;313;5;318
32;02;05;19;Vigneux-Hocquet;272;3;275
32;02;05;19;La Ville-aux-Bois-lès-Dizy;209;0;209
32;02;02;06;La Ville-aux-Bois-lès-Pontavert;146;5;151
32;02;04;21;Villemontoire;186;3;189
32;02;04;16;Villeneuve-Saint-Germain;2549;44;2593
32;02;01;02;Villeneuve-sur-Fère;294;5;299
32;02;02;03;Villequier-Aumont;656;24;680
32;02;03;01;Villeret;289;5;294
32;02;01;05;Villers-Agron-Aiguizy;69;3;72
32;02;04;21;Villers-Cotterêts;10424;417;10841
32;02;04;21;Villers-Hélon;207;6;213
32;02;03;12;Villers-le-Sec;252;8;260
32;02;05;07;Villers-lès-Guise;162;0;162
32;02;03;12;Villers-Saint-Christophe;430;17;447
32;02;01;05;Villers-sur-Fère;531;6;537
32;02;04;05;Ville-Savoye;82;1;83
32;02;01;04;Villiers-Saint-Denis;1166;11;1177
32;02;05;19;Vincy-Reuil-et-Magny;116;1;117
32;02;02;03;Viry-Noureuil;1688;43;1731
32;02;02;09;Vivaise;680;21;701
32;02;04;21;Vivières;391;12;403
32;02;05;11;Voharies;74;0;74
32;02;02;10;Vorges;375;8;383
32;02;05;11;Voulpaix;356;7;363
32;02;02;11;Voyenne;312;5;317
32;02;04;16;Vregny;94;0;94
32;02;04;05;Vuillery;42;1;43
32;02;05;07;Wassigny;955;16;971
32;02;05;08;Watigny;379;6;385
32;02;05;11;Wiège-Faty;189;5;194
32;02;05;08;Wimy;508;7;515
32;02;02;09;Wissignicourt;169;6;175
84;03;03;18;Abrest;2904;60;2964
84;03;02;16;Agonges;309;12;321
84;03;01;02;Ainay-le-Château;987;27;1014
84;03;03;08;Andelaroche;253;7;260
84;03;01;07;Archignat;338;3;341
84;03;03;08;Arfeuilles;633;17;650
84;03;01;11;Arpheuilles-Saint-Priest;357;7;364
84;03;03;08;Arronnes;372;14;386
84;03;02;13;Aubigny;135;36;171
84;03;01;07;Audes;424;13;437
84;03;02;19;AurouÃ«r;421;9;430
84;03;02;16;Autry-Issards;323;5;328
84;03;02;13;Avermes;3953;96;4049
84;03;03;05;Avrilly;136;3;139
84;03;02;13;Bagneux;328;11;339
84;03;02;06;Barberier;143;2;145
84;03;03;08;Barrais-Bussolles;189;6;195
84;03;02;15;Bayet;685;14;699
84;03;02;05;Beaulon;1640;24;1664
84;03;01;03;Beaune-d'Allier;294;7;301
84;03;03;06;Bègues;224;2;226
84;03;03;06;Bellenaves;997;17;1014
84;03;03;01;Bellerive-sur-Allier;8741;231;8972
84;03;03;14;Bert;237;6;243
84;03;02;14;Bessay-sur-Allier;1328;31;1359
84;03;02;16;Besson;761;18;779
84;03;01;03;Bézenet;928;24;952
84;03;03;08;Billezois;364;7;371
84;03;03;15;Billy;783;12;795
